MTU (CET/CEST),Area,Sequence,Day-ahead Price (EUR/MWh),Intraday Period (CET/CEST),Intraday Price (EUR/MWh)
17/09/2022 11:00:00 - 17/09/2022 12:00:00,BZN|NL,Without Sequence,51.36,,
17/09/2022 12:00:00 - 17/09/2022 13:00:00,BZN|NL,Without Sequence,43.92,,
17/09/2022 13:00:00 - 17/09/2022 14:00:00,BZN|NL,Without Sequence,5.09,,
17/09/2022 14:00:00 - 17/09/2022 15:00:00,BZN|NL,Without Sequence,2.91,,
17/09/2022 15:00:00 - 17/09/2022 16:00:00,BZN|NL,Without Sequence,2,,
17/09/2022 16:00:00 - 17/09/2022 17:00:00,BZN|NL,Without Sequence,35.18,,
17/09/2022 17:00:00 - 17/09/2022 18:00:00,BZN|NL,Without Sequence,108.49,,
17/09/2022 18:00:00 - 17/09/2022 19:00:00,BZN|NL,Without Sequence,142.42,,
17/09/2022 19:00:00 - 17/09/2022 20:00:00,BZN|NL,Without Sequence,235.4,,
17/09/2022 20:00:00 - 17/09/2022 21:00:00,BZN|NL,Without Sequence,250.14,,
17/09/2022 21:00:00 - 17/09/2022 22:00:00,BZN|NL,Without Sequence,194.55,,
17/09/2022 22:00:00 - 17/09/2022 23:00:00,BZN|NL,Without Sequence,111.79,,
17/09/2022 23:00:00 - 18/09/2022 00:00:00,BZN|NL,Without Sequence,150.9,,
18/09/2022 00:00:00 - 18/09/2022 01:00:00,BZN|NL,Without Sequence,95.14,,
18/09/2022 01:00:00 - 18/09/2022 02:00:00,BZN|NL,Without Sequence,82.15,,
18/09/2022 02:00:00 - 18/09/2022 03:00:00,BZN|NL,Without Sequence,77.48,,
18/09/2022 03:00:00 - 18/09/2022 04:00:00,BZN|NL,Without Sequence,70,,
18/09/2022 04:00:00 - 18/09/2022 05:00:00,BZN|NL,Without Sequence,73.75,,
18/09/2022 05:00:00 - 18/09/2022 06:00:00,BZN|NL,Without Sequence,69.91,,
18/09/2022 06:00:00 - 18/09/2022 07:00:00,BZN|NL,Without Sequence,93.96,,
18/09/2022 07:00:00 - 18/09/2022 08:00:00,BZN|NL,Without Sequence,143.46,,
18/09/2022 08:00:00 - 18/09/2022 09:00:00,BZN|NL,Without Sequence,143.42,,
18/09/2022 09:00:00 - 18/09/2022 10:00:00,BZN|NL,Without Sequence,129.79,,
18/09/2022 10:00:00 - 18/09/2022 11:00:00,BZN|NL,Without Sequence,170,,
18/09/2022 11:00:00 - 18/09/2022 12:00:00,BZN|NL,Without Sequence,96.72,,
18/09/2022 12:00:00 - 18/09/2022 13:00:00,BZN|NL,Without Sequence,88.44,,
18/09/2022 13:00:00 - 18/09/2022 14:00:00,BZN|NL,Without Sequence,44.91,,
18/09/2022 14:00:00 - 18/09/2022 15:00:00,BZN|NL,Without Sequence,32.24,,
18/09/2022 15:00:00 - 18/09/2022 16:00:00,BZN|NL,Without Sequence,38.5,,
18/09/2022 16:00:00 - 18/09/2022 17:00:00,BZN|NL,Without Sequence,55.39,,
18/09/2022 17:00:00 - 18/09/2022 18:00:00,BZN|NL,Without Sequence,104.32,,
18/09/2022 18:00:00 - 18/09/2022 19:00:00,BZN|NL,Without Sequence,195.6,,
18/09/2022 19:00:00 - 18/09/2022 20:00:00,BZN|NL,Without Sequence,235.21,,
18/09/2022 20:00:00 - 18/09/2022 21:00:00,BZN|NL,Without Sequence,274.61,,
18/09/2022 21:00:00 - 18/09/2022 22:00:00,BZN|NL,Without Sequence,237,,
18/09/2022 22:00:00 - 18/09/2022 23:00:00,BZN|NL,Without Sequence,236.8,,
18/09/2022 23:00:00 - 19/09/2022 00:00:00,BZN|NL,Without Sequence,207,,
19/09/2022 00:00:00 - 19/09/2022 01:00:00,BZN|NL,Without Sequence,125.16,,
19/09/2022 01:00:00 - 19/09/2022 02:00:00,BZN|NL,Without Sequence,162.5,,
19/09/2022 02:00:00 - 19/09/2022 03:00:00,BZN|NL,Without Sequence,163.5,,
19/09/2022 03:00:00 - 19/09/2022 04:00:00,BZN|NL,Without Sequence,108.12,,
19/09/2022 04:00:00 - 19/09/2022 05:00:00,BZN|NL,Without Sequence,111.17,,
19/09/2022 05:00:00 - 19/09/2022 06:00:00,BZN|NL,Without Sequence,169.4,,
19/09/2022 06:00:00 - 19/09/2022 07:00:00,BZN|NL,Without Sequence,343.43,,
19/09/2022 07:00:00 - 19/09/2022 08:00:00,BZN|NL,Without Sequence,398.93,,
19/09/2022 08:00:00 - 19/09/2022 09:00:00,BZN|NL,Without Sequence,415.38,,
19/09/2022 09:00:00 - 19/09/2022 10:00:00,BZN|NL,Without Sequence,347.27,,
19/09/2022 10:00:00 - 19/09/2022 11:00:00,BZN|NL,Without Sequence,324.37,,
19/09/2022 11:00:00 - 19/09/2022 12:00:00,BZN|NL,Without Sequence,230.69,,
19/09/2022 12:00:00 - 19/09/2022 13:00:00,BZN|NL,Without Sequence,190.78,,
19/09/2022 13:00:00 - 19/09/2022 14:00:00,BZN|NL,Without Sequence,153.35,,
19/09/2022 14:00:00 - 19/09/2022 15:00:00,BZN|NL,Without Sequence,170.13,,
19/09/2022 15:00:00 - 19/09/2022 16:00:00,BZN|NL,Without Sequence,148.78,,
19/09/2022 16:00:00 - 19/09/2022 17:00:00,BZN|NL,Without Sequence,203.43,,
19/09/2022 17:00:00 - 19/09/2022 18:00:00,BZN|NL,Without Sequence,350,,
19/09/2022 18:00:00 - 19/09/2022 19:00:00,BZN|NL,Without Sequence,407.43,,
19/09/2022 19:00:00 - 19/09/2022 20:00:00,BZN|NL,Without Sequence,442.05,,
19/09/2022 20:00:00 - 19/09/2022 21:00:00,BZN|NL,Without Sequence,420.05,,
19/09/2022 21:00:00 - 19/09/2022 22:00:00,BZN|NL,Without Sequence,375,,
19/09/2022 22:00:00 - 19/09/2022 23:00:00,BZN|NL,Without Sequence,342.68,,
19/09/2022 23:00:00 - 20/09/2022 00:00:00,BZN|NL,Without Sequence,296.69,,
20/09/2022 00:00:00 - 20/09/2022 01:00:00,BZN|NL,Without Sequence,261.77,,
20/09/2022 01:00:00 - 20/09/2022 02:00:00,BZN|NL,Without Sequence,260.1,,
20/09/2022 02:00:00 - 20/09/2022 03:00:00,BZN|NL,Without Sequence,277.65,,
20/09/2022 03:00:00 - 20/09/2022 04:00:00,BZN|NL,Without Sequence,262.47,,
20/09/2022 04:00:00 - 20/09/2022 05:00:00,BZN|NL,Without Sequence,260.1,,
20/09/2022 05:00:00 - 20/09/2022 06:00:00,BZN|NL,Without Sequence,278.3,,
20/09/2022 06:00:00 - 20/09/2022 07:00:00,BZN|NL,Without Sequence,375,,
20/09/2022 07:00:00 - 20/09/2022 08:00:00,BZN|NL,Without Sequence,433,,
20/09/2022 08:00:00 - 20/09/2022 09:00:00,BZN|NL,Without Sequence,426.61,,
20/09/2022 09:00:00 - 20/09/2022 10:00:00,BZN|NL,Without Sequence,366.85,,
20/09/2022 10:00:00 - 20/09/2022 11:00:00,BZN|NL,Without Sequence,350,,
20/09/2022 11:00:00 - 20/09/2022 12:00:00,BZN|NL,Without Sequence,325.16,,
20/09/2022 12:00:00 - 20/09/2022 13:00:00,BZN|NL,Without Sequence,300,,
20/09/2022 13:00:00 - 20/09/2022 14:00:00,BZN|NL,Without Sequence,282.53,,
20/09/2022 14:00:00 - 20/09/2022 15:00:00,BZN|NL,Without Sequence,285,,
20/09/2022 15:00:00 - 20/09/2022 16:00:00,BZN|NL,Without Sequence,312.86,,
20/09/2022 16:00:00 - 20/09/2022 17:00:00,BZN|NL,Without Sequence,346.93,,
20/09/2022 17:00:00 - 20/09/2022 18:00:00,BZN|NL,Without Sequence,402.75,,
20/09/2022 18:00:00 - 20/09/2022 19:00:00,BZN|NL,Without Sequence,469.05,,
20/09/2022 19:00:00 - 20/09/2022 20:00:00,BZN|NL,Without Sequence,491.98,,
20/09/2022 20:00:00 - 20/09/2022 21:00:00,BZN|NL,Without Sequence,474.28,,
20/09/2022 21:00:00 - 20/09/2022 22:00:00,BZN|NL,Without Sequence,429.9,,
20/09/2022 22:00:00 - 20/09/2022 23:00:00,BZN|NL,Without Sequence,388.2,,
20/09/2022 23:00:00 - 21/09/2022 00:00:00,BZN|NL,Without Sequence,349.9,,
21/09/2022 00:00:00 - 21/09/2022 01:00:00,BZN|NL,Without Sequence,310.3,,
21/09/2022 01:00:00 - 21/09/2022 02:00:00,BZN|NL,Without Sequence,299.58,,
21/09/2022 02:00:00 - 21/09/2022 03:00:00,BZN|NL,Without Sequence,299.54,,
21/09/2022 03:00:00 - 21/09/2022 04:00:00,BZN|NL,Without Sequence,299.58,,
21/09/2022 04:00:00 - 21/09/2022 05:00:00,BZN|NL,Without Sequence,297.28,,
21/09/2022 05:00:00 - 21/09/2022 06:00:00,BZN|NL,Without Sequence,309.98,,
21/09/2022 06:00:00 - 21/09/2022 07:00:00,BZN|NL,Without Sequence,310.2,,
21/09/2022 07:00:00 - 21/09/2022 08:00:00,BZN|NL,Without Sequence,534.75,,
21/09/2022 08:00:00 - 21/09/2022 09:00:00,BZN|NL,Without Sequence,459.85,,
21/09/2022 09:00:00 - 21/09/2022 10:00:00,BZN|NL,Without Sequence,309.95,,
21/09/2022 10:00:00 - 21/09/2022 11:00:00,BZN|NL,Without Sequence,319.9,,
21/09/2022 11:00:00 - 21/09/2022 12:00:00,BZN|NL,Without Sequence,289.54,,
21/09/2022 12:00:00 - 21/09/2022 13:00:00,BZN|NL,Without Sequence,263,,
21/09/2022 13:00:00 - 21/09/2022 14:00:00,BZN|NL,Without Sequence,249.9,,
21/09/2022 14:00:00 - 21/09/2022 15:00:00,BZN|NL,Without Sequence,260,,
21/09/2022 15:00:00 - 21/09/2022 16:00:00,BZN|NL,Without Sequence,270,,
21/09/2022 16:00:00 - 21/09/2022 17:00:00,BZN|NL,Without Sequence,301.5,,
21/09/2022 17:00:00 - 21/09/2022 18:00:00,BZN|NL,Without Sequence,328.95,,
21/09/2022 18:00:00 - 21/09/2022 19:00:00,BZN|NL,Without Sequence,470,,
21/09/2022 19:00:00 - 21/09/2022 20:00:00,BZN|NL,Without Sequence,574.51,,
21/09/2022 20:00:00 - 21/09/2022 21:00:00,BZN|NL,Without Sequence,490.53,,
21/09/2022 21:00:00 - 21/09/2022 22:00:00,BZN|NL,Without Sequence,403.66,,
21/09/2022 22:00:00 - 21/09/2022 23:00:00,BZN|NL,Without Sequence,370,,
21/09/2022 23:00:00 - 22/09/2022 00:00:00,BZN|NL,Without Sequence,349.39,,
22/09/2022 00:00:00 - 22/09/2022 01:00:00,BZN|NL,Without Sequence,373.07,,
22/09/2022 01:00:00 - 22/09/2022 02:00:00,BZN|NL,Without Sequence,339.41,,
22/09/2022 02:00:00 - 22/09/2022 03:00:00,BZN|NL,Without Sequence,330.08,,
22/09/2022 03:00:00 - 22/09/2022 04:00:00,BZN|NL,Without Sequence,310.94,,
22/09/2022 04:00:00 - 22/09/2022 05:00:00,BZN|NL,Without Sequence,322.2,,
22/09/2022 05:00:00 - 22/09/2022 06:00:00,BZN|NL,Without Sequence,360,,
22/09/2022 06:00:00 - 22/09/2022 07:00:00,BZN|NL,Without Sequence,435.1,,
22/09/2022 07:00:00 - 22/09/2022 08:00:00,BZN|NL,Without Sequence,536.03,,
22/09/2022 08:00:00 - 22/09/2022 09:00:00,BZN|NL,Without Sequence,498.8,,
22/09/2022 09:00:00 - 22/09/2022 10:00:00,BZN|NL,Without Sequence,387.88,,
22/09/2022 10:00:00 - 22/09/2022 11:00:00,BZN|NL,Without Sequence,333.68,,
22/09/2022 11:00:00 - 22/09/2022 12:00:00,BZN|NL,Without Sequence,326.62,,
22/09/2022 12:00:00 - 22/09/2022 13:00:00,BZN|NL,Without Sequence,267.3,,
22/09/2022 13:00:00 - 22/09/2022 14:00:00,BZN|NL,Without Sequence,232.94,,
22/09/2022 14:00:00 - 22/09/2022 15:00:00,BZN|NL,Without Sequence,283.36,,
22/09/2022 15:00:00 - 22/09/2022 16:00:00,BZN|NL,Without Sequence,289.51,,
22/09/2022 16:00:00 - 22/09/2022 17:00:00,BZN|NL,Without Sequence,376.92,,
22/09/2022 17:00:00 - 22/09/2022 18:00:00,BZN|NL,Without Sequence,437.74,,
22/09/2022 18:00:00 - 22/09/2022 19:00:00,BZN|NL,Without Sequence,469.3,,
22/09/2022 19:00:00 - 22/09/2022 20:00:00,BZN|NL,Without Sequence,600,,
22/09/2022 20:00:00 - 22/09/2022 21:00:00,BZN|NL,Without Sequence,510,,
22/09/2022 21:00:00 - 22/09/2022 22:00:00,BZN|NL,Without Sequence,418.38,,
22/09/2022 22:00:00 - 22/09/2022 23:00:00,BZN|NL,Without Sequence,396.34,,
22/09/2022 23:00:00 - 23/09/2022 00:00:00,BZN|NL,Without Sequence,378.69,,
23/09/2022 00:00:00 - 23/09/2022 01:00:00,BZN|NL,Without Sequence,352.56,,
23/09/2022 01:00:00 - 23/09/2022 02:00:00,BZN|NL,Without Sequence,323.42,,
23/09/2022 02:00:00 - 23/09/2022 03:00:00,BZN|NL,Without Sequence,312.58,,
23/09/2022 03:00:00 - 23/09/2022 04:00:00,BZN|NL,Without Sequence,300.48,,
23/09/2022 04:00:00 - 23/09/2022 05:00:00,BZN|NL,Without Sequence,303.12,,
23/09/2022 05:00:00 - 23/09/2022 06:00:00,BZN|NL,Without Sequence,324.57,,
23/09/2022 06:00:00 - 23/09/2022 07:00:00,BZN|NL,Without Sequence,410.66,,
23/09/2022 07:00:00 - 23/09/2022 08:00:00,BZN|NL,Without Sequence,455.29,,
23/09/2022 08:00:00 - 23/09/2022 09:00:00,BZN|NL,Without Sequence,424.57,,
23/09/2022 09:00:00 - 23/09/2022 10:00:00,BZN|NL,Without Sequence,358.08,,
23/09/2022 10:00:00 - 23/09/2022 11:00:00,BZN|NL,Without Sequence,368.85,,
23/09/2022 11:00:00 - 23/09/2022 12:00:00,BZN|NL,Without Sequence,350,,
23/09/2022 12:00:00 - 23/09/2022 13:00:00,BZN|NL,Without Sequence,318.16,,
23/09/2022 13:00:00 - 23/09/2022 14:00:00,BZN|NL,Without Sequence,307.52,,
23/09/2022 14:00:00 - 23/09/2022 15:00:00,BZN|NL,Without Sequence,338,,
23/09/2022 15:00:00 - 23/09/2022 16:00:00,BZN|NL,Without Sequence,354.12,,
23/09/2022 16:00:00 - 23/09/2022 17:00:00,BZN|NL,Without Sequence,384.97,,
23/09/2022 17:00:00 - 23/09/2022 18:00:00,BZN|NL,Without Sequence,422.09,,
23/09/2022 18:00:00 - 23/09/2022 19:00:00,BZN|NL,Without Sequence,460.13,,
23/09/2022 19:00:00 - 23/09/2022 20:00:00,BZN|NL,Without Sequence,475,,
23/09/2022 20:00:00 - 23/09/2022 21:00:00,BZN|NL,Without Sequence,437.58,,
23/09/2022 21:00:00 - 23/09/2022 22:00:00,BZN|NL,Without Sequence,391.46,,
23/09/2022 22:00:00 - 23/09/2022 23:00:00,BZN|NL,Without Sequence,386.8,,
23/09/2022 23:00:00 - 24/09/2022 00:00:00,BZN|NL,Without Sequence,358.04,,
24/09/2022 00:00:00 - 24/09/2022 01:00:00,BZN|NL,Without Sequence,377.94,,
24/09/2022 01:00:00 - 24/09/2022 02:00:00,BZN|NL,Without Sequence,344.12,,
24/09/2022 02:00:00 - 24/09/2022 03:00:00,BZN|NL,Without Sequence,312.03,,
24/09/2022 03:00:00 - 24/09/2022 04:00:00,BZN|NL,Without Sequence,307.23,,
24/09/2022 04:00:00 - 24/09/2022 05:00:00,BZN|NL,Without Sequence,306.29,,
24/09/2022 05:00:00 - 24/09/2022 06:00:00,BZN|NL,Without Sequence,314.36,,
24/09/2022 06:00:00 - 24/09/2022 07:00:00,BZN|NL,Without Sequence,345.2,,
24/09/2022 07:00:00 - 24/09/2022 08:00:00,BZN|NL,Without Sequence,371.78,,
24/09/2022 08:00:00 - 24/09/2022 09:00:00,BZN|NL,Without Sequence,370.66,,
24/09/2022 09:00:00 - 24/09/2022 10:00:00,BZN|NL,Without Sequence,375.15,,
24/09/2022 10:00:00 - 24/09/2022 11:00:00,BZN|NL,Without Sequence,369.93,,
24/09/2022 11:00:00 - 24/09/2022 12:00:00,BZN|NL,Without Sequence,363.49,,
24/09/2022 12:00:00 - 24/09/2022 13:00:00,BZN|NL,Without Sequence,330,,
24/09/2022 13:00:00 - 24/09/2022 14:00:00,BZN|NL,Without Sequence,298.29,,
24/09/2022 14:00:00 - 24/09/2022 15:00:00,BZN|NL,Without Sequence,299,,
24/09/2022 15:00:00 - 24/09/2022 16:00:00,BZN|NL,Without Sequence,317.11,,
24/09/2022 16:00:00 - 24/09/2022 17:00:00,BZN|NL,Without Sequence,357,,
24/09/2022 17:00:00 - 24/09/2022 18:00:00,BZN|NL,Without Sequence,374.47,,
24/09/2022 18:00:00 - 24/09/2022 19:00:00,BZN|NL,Without Sequence,385.7,,
24/09/2022 19:00:00 - 24/09/2022 20:00:00,BZN|NL,Without Sequence,433.95,,
24/09/2022 20:00:00 - 24/09/2022 21:00:00,BZN|NL,Without Sequence,407.68,,
24/09/2022 21:00:00 - 24/09/2022 22:00:00,BZN|NL,Without Sequence,371.55,,
24/09/2022 22:00:00 - 24/09/2022 23:00:00,BZN|NL,Without Sequence,362.73,,
24/09/2022 23:00:00 - 25/09/2022 00:00:00,BZN|NL,Without Sequence,314.97,,
25/09/2022 00:00:00 - 25/09/2022 01:00:00,BZN|NL,Without Sequence,268.66,,
25/09/2022 01:00:00 - 25/09/2022 02:00:00,BZN|NL,Without Sequence,230,,
25/09/2022 02:00:00 - 25/09/2022 03:00:00,BZN|NL,Without Sequence,215.24,,
25/09/2022 03:00:00 - 25/09/2022 04:00:00,BZN|NL,Without Sequence,215.16,,
25/09/2022 04:00:00 - 25/09/2022 05:00:00,BZN|NL,Without Sequence,194.4,,
25/09/2022 05:00:00 - 25/09/2022 06:00:00,BZN|NL,Without Sequence,197.6,,
25/09/2022 06:00:00 - 25/09/2022 07:00:00,BZN|NL,Without Sequence,228.14,,
25/09/2022 07:00:00 - 25/09/2022 08:00:00,BZN|NL,Without Sequence,239.9,,
25/09/2022 08:00:00 - 25/09/2022 09:00:00,BZN|NL,Without Sequence,278.74,,
25/09/2022 09:00:00 - 25/09/2022 10:00:00,BZN|NL,Without Sequence,287.15,,
25/09/2022 10:00:00 - 25/09/2022 11:00:00,BZN|NL,Without Sequence,209.9,,
25/09/2022 11:00:00 - 25/09/2022 12:00:00,BZN|NL,Without Sequence,145,,
25/09/2022 12:00:00 - 25/09/2022 13:00:00,BZN|NL,Without Sequence,145,,
25/09/2022 13:00:00 - 25/09/2022 14:00:00,BZN|NL,Without Sequence,110,,
25/09/2022 14:00:00 - 25/09/2022 15:00:00,BZN|NL,Without Sequence,135,,
25/09/2022 15:00:00 - 25/09/2022 16:00:00,BZN|NL,Without Sequence,152.8,,
25/09/2022 16:00:00 - 25/09/2022 17:00:00,BZN|NL,Without Sequence,174,,
25/09/2022 17:00:00 - 25/09/2022 18:00:00,BZN|NL,Without Sequence,328.13,,
25/09/2022 18:00:00 - 25/09/2022 19:00:00,BZN|NL,Without Sequence,380.09,,
25/09/2022 19:00:00 - 25/09/2022 20:00:00,BZN|NL,Without Sequence,412.14,,
25/09/2022 20:00:00 - 25/09/2022 21:00:00,BZN|NL,Without Sequence,393.99,,
25/09/2022 21:00:00 - 25/09/2022 22:00:00,BZN|NL,Without Sequence,369.97,,
25/09/2022 22:00:00 - 25/09/2022 23:00:00,BZN|NL,Without Sequence,348.17,,
25/09/2022 23:00:00 - 26/09/2022 00:00:00,BZN|NL,Without Sequence,294.43,,
26/09/2022 00:00:00 - 26/09/2022 01:00:00,BZN|NL,Without Sequence,248.77,,
26/09/2022 01:00:00 - 26/09/2022 02:00:00,BZN|NL,Without Sequence,179.85,,
26/09/2022 02:00:00 - 26/09/2022 03:00:00,BZN|NL,Without Sequence,156.84,,
26/09/2022 03:00:00 - 26/09/2022 04:00:00,BZN|NL,Without Sequence,118.18,,
26/09/2022 04:00:00 - 26/09/2022 05:00:00,BZN|NL,Without Sequence,90.4,,
26/09/2022 05:00:00 - 26/09/2022 06:00:00,BZN|NL,Without Sequence,142.8,,
26/09/2022 06:00:00 - 26/09/2022 07:00:00,BZN|NL,Without Sequence,224,,
26/09/2022 07:00:00 - 26/09/2022 08:00:00,BZN|NL,Without Sequence,297.62,,
26/09/2022 08:00:00 - 26/09/2022 09:00:00,BZN|NL,Without Sequence,292.78,,
26/09/2022 09:00:00 - 26/09/2022 10:00:00,BZN|NL,Without Sequence,269.9,,
26/09/2022 10:00:00 - 26/09/2022 11:00:00,BZN|NL,Without Sequence,251.06,,
26/09/2022 11:00:00 - 26/09/2022 12:00:00,BZN|NL,Without Sequence,234,,
26/09/2022 12:00:00 - 26/09/2022 13:00:00,BZN|NL,Without Sequence,224.7,,
26/09/2022 13:00:00 - 26/09/2022 14:00:00,BZN|NL,Without Sequence,200.15,,
26/09/2022 14:00:00 - 26/09/2022 15:00:00,BZN|NL,Without Sequence,169.3,,
26/09/2022 15:00:00 - 26/09/2022 16:00:00,BZN|NL,Without Sequence,165.24,,
26/09/2022 16:00:00 - 26/09/2022 17:00:00,BZN|NL,Without Sequence,240,,
26/09/2022 17:00:00 - 26/09/2022 18:00:00,BZN|NL,Without Sequence,314.55,,
26/09/2022 18:00:00 - 26/09/2022 19:00:00,BZN|NL,Without Sequence,389.13,,
26/09/2022 19:00:00 - 26/09/2022 20:00:00,BZN|NL,Without Sequence,417.71,,
26/09/2022 20:00:00 - 26/09/2022 21:00:00,BZN|NL,Without Sequence,396.58,,
26/09/2022 21:00:00 - 26/09/2022 22:00:00,BZN|NL,Without Sequence,329.7,,
26/09/2022 22:00:00 - 26/09/2022 23:00:00,BZN|NL,Without Sequence,298.99,,
26/09/2022 23:00:00 - 27/09/2022 00:00:00,BZN|NL,Without Sequence,263.91,,
27/09/2022 00:00:00 - 27/09/2022 01:00:00,BZN|NL,Without Sequence,190.95,,
27/09/2022 01:00:00 - 27/09/2022 02:00:00,BZN|NL,Without Sequence,180.24,,
27/09/2022 02:00:00 - 27/09/2022 03:00:00,BZN|NL,Without Sequence,169.8,,
27/09/2022 03:00:00 - 27/09/2022 04:00:00,BZN|NL,Without Sequence,151.3,,
27/09/2022 04:00:00 - 27/09/2022 05:00:00,BZN|NL,Without Sequence,167.35,,
27/09/2022 05:00:00 - 27/09/2022 06:00:00,BZN|NL,Without Sequence,178.69,,
27/09/2022 06:00:00 - 27/09/2022 07:00:00,BZN|NL,Without Sequence,277.16,,
27/09/2022 07:00:00 - 27/09/2022 08:00:00,BZN|NL,Without Sequence,407.38,,
27/09/2022 08:00:00 - 27/09/2022 09:00:00,BZN|NL,Without Sequence,419.32,,
27/09/2022 09:00:00 - 27/09/2022 10:00:00,BZN|NL,Without Sequence,271.62,,
27/09/2022 10:00:00 - 27/09/2022 11:00:00,BZN|NL,Without Sequence,213.61,,
27/09/2022 11:00:00 - 27/09/2022 12:00:00,BZN|NL,Without Sequence,215.64,,
27/09/2022 12:00:00 - 27/09/2022 13:00:00,BZN|NL,Without Sequence,237.1,,
27/09/2022 13:00:00 - 27/09/2022 14:00:00,BZN|NL,Without Sequence,250.54,,
27/09/2022 14:00:00 - 27/09/2022 15:00:00,BZN|NL,Without Sequence,279.6,,
27/09/2022 15:00:00 - 27/09/2022 16:00:00,BZN|NL,Without Sequence,292.91,,
27/09/2022 16:00:00 - 27/09/2022 17:00:00,BZN|NL,Without Sequence,308.11,,
27/09/2022 17:00:00 - 27/09/2022 18:00:00,BZN|NL,Without Sequence,365.47,,
27/09/2022 18:00:00 - 27/09/2022 19:00:00,BZN|NL,Without Sequence,383.22,,
27/09/2022 19:00:00 - 27/09/2022 20:00:00,BZN|NL,Without Sequence,421.79,,
27/09/2022 20:00:00 - 27/09/2022 21:00:00,BZN|NL,Without Sequence,402.63,,
27/09/2022 21:00:00 - 27/09/2022 22:00:00,BZN|NL,Without Sequence,351.43,,
27/09/2022 22:00:00 - 27/09/2022 23:00:00,BZN|NL,Without Sequence,333.69,,
27/09/2022 23:00:00 - 28/09/2022 00:00:00,BZN|NL,Without Sequence,319.71,,
28/09/2022 00:00:00 - 28/09/2022 01:00:00,BZN|NL,Without Sequence,306.42,,
28/09/2022 01:00:00 - 28/09/2022 02:00:00,BZN|NL,Without Sequence,275.78,,
28/09/2022 02:00:00 - 28/09/2022 03:00:00,BZN|NL,Without Sequence,245.94,,
28/09/2022 03:00:00 - 28/09/2022 04:00:00,BZN|NL,Without Sequence,242.98,,
28/09/2022 04:00:00 - 28/09/2022 05:00:00,BZN|NL,Without Sequence,273.77,,
28/09/2022 05:00:00 - 28/09/2022 06:00:00,BZN|NL,Without Sequence,307.13,,
28/09/2022 06:00:00 - 28/09/2022 07:00:00,BZN|NL,Without Sequence,383.17,,
28/09/2022 07:00:00 - 28/09/2022 08:00:00,BZN|NL,Without Sequence,472.63,,
28/09/2022 08:00:00 - 28/09/2022 09:00:00,BZN|NL,Without Sequence,500.38,,
28/09/2022 09:00:00 - 28/09/2022 10:00:00,BZN|NL,Without Sequence,399.9,,
28/09/2022 10:00:00 - 28/09/2022 11:00:00,BZN|NL,Without Sequence,386.2,,
28/09/2022 11:00:00 - 28/09/2022 12:00:00,BZN|NL,Without Sequence,381.57,,
28/09/2022 12:00:00 - 28/09/2022 13:00:00,BZN|NL,Without Sequence,325.81,,
28/09/2022 13:00:00 - 28/09/2022 14:00:00,BZN|NL,Without Sequence,324.24,,
28/09/2022 14:00:00 - 28/09/2022 15:00:00,BZN|NL,Without Sequence,299.92,,
28/09/2022 15:00:00 - 28/09/2022 16:00:00,BZN|NL,Without Sequence,350,,
28/09/2022 16:00:00 - 28/09/2022 17:00:00,BZN|NL,Without Sequence,384.98,,
28/09/2022 17:00:00 - 28/09/2022 18:00:00,BZN|NL,Without Sequence,435.59,,
28/09/2022 18:00:00 - 28/09/2022 19:00:00,BZN|NL,Without Sequence,507.12,,
28/09/2022 19:00:00 - 28/09/2022 20:00:00,BZN|NL,Without Sequence,640.42,,
28/09/2022 20:00:00 - 28/09/2022 21:00:00,BZN|NL,Without Sequence,510,,
28/09/2022 21:00:00 - 28/09/2022 22:00:00,BZN|NL,Without Sequence,419.99,,
28/09/2022 22:00:00 - 28/09/2022 23:00:00,BZN|NL,Without Sequence,372.61,,
28/09/2022 23:00:00 - 29/09/2022 00:00:00,BZN|NL,Without Sequence,361.8,,
29/09/2022 00:00:00 - 29/09/2022 01:00:00,BZN|NL,Without Sequence,351.45,,
29/09/2022 01:00:00 - 29/09/2022 02:00:00,BZN|NL,Without Sequence,336.51,,
29/09/2022 02:00:00 - 29/09/2022 03:00:00,BZN|NL,Without Sequence,326.14,,
29/09/2022 03:00:00 - 29/09/2022 04:00:00,BZN|NL,Without Sequence,315.19,,
29/09/2022 04:00:00 - 29/09/2022 05:00:00,BZN|NL,Without Sequence,320,,
29/09/2022 05:00:00 - 29/09/2022 06:00:00,BZN|NL,Without Sequence,345.53,,
29/09/2022 06:00:00 - 29/09/2022 07:00:00,BZN|NL,Without Sequence,440.07,,
29/09/2022 07:00:00 - 29/09/2022 08:00:00,BZN|NL,Without Sequence,569.93,,
29/09/2022 08:00:00 - 29/09/2022 09:00:00,BZN|NL,Without Sequence,583.44,,
29/09/2022 09:00:00 - 29/09/2022 10:00:00,BZN|NL,Without Sequence,407.08,,
29/09/2022 10:00:00 - 29/09/2022 11:00:00,BZN|NL,Without Sequence,371.75,,
29/09/2022 11:00:00 - 29/09/2022 12:00:00,BZN|NL,Without Sequence,352.1,,
29/09/2022 12:00:00 - 29/09/2022 13:00:00,BZN|NL,Without Sequence,330.49,,
29/09/2022 13:00:00 - 29/09/2022 14:00:00,BZN|NL,Without Sequence,344.25,,
